frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
1270,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1271,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1272,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1273,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1274,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1275,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1276,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1277,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1278,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1279,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1280,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1281,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1282,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1283,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1284,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1285,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1286,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1287,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1288,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1289,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1290,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1291,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1292,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1293,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1294,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1295,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1296,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1297,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1298,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1299,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1300,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1301,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1302,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1303,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1304,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1305,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1306,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1307,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1308,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1309,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1310,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1311,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1312,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1313,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1314,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1315,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1316,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1317,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1318,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1319,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1320,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1321,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1322,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1323,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1324,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1325,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1326,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1327,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1328,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1329,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1330,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1331,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1332,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1333,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1334,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1335,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1336,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1337,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1338,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1339,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1340,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1341,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1342,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1343,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1344,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1345,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1346,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1347,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1348,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1349,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1350,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1351,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1352,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1353,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1354,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1355,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1356,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1357,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1358,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1359,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1360,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1361,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1362,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1363,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1364,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1365,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1366,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1367,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1368,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1369,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1370,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1371,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1372,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
